driverId,q1_timing,q2_timing,q3_timing,race_id,position,qualifying_pos,prev_year_pos,season,round
mick_schumacher,1:49.830,0,0,2021_15,20,14,0.0,2021,15
giovinazzi,1:51.023,0,0,2021_15,16,17,11.0,2021,15
mazepin,1:53.764,0,0,2021_15,18,15,0.0,2021,15
max_verstappen,0,0,0,2021_15,2,20,2.0,2021,15
hamilton,1:24.585,1:23.082,1:22.868,2021_16,5,11,1.0,2021,16
bottas,1:25.047,1:23.579,1:22.998,2021_16,1,1,14.0,2021,16
max_verstappen,1:24.592,1:23.732,1:23.196,2021_16,2,2,6.0,2021,16
leclerc,1:24.869,1:24.015,1:23.265,2021_16,4,3,4.0,2021,16
gasly,1:24.704,1:23.817,1:23.326,2021_16,6,4,13.0,2021,16
alonso,1:25.174,1:23.914,1:23.477,2021_16,16,5,0.0,2021,16
perez,1:24.963,1:23.961,1:23.706,2021_16,3,6,2.0,2021,16
norris,1:25.138,1:24.642,1:23.954,2021_16,7,7,8.0,2021,16
stroll,1:25.511,1:24.601,1:24.305,2021_16,9,8,9.0,2021,16
tsunoda,1:25.409,1:24.054,1:24.368,2021_16,14,9,0.0,2021,16
vettel,1:25.787,1:24.795,0,2021_16,18,10,3.0,2021,16
ocon,1:25.422,1:24.842,0,2021_16,10,12,11.0,2021,16
russell,1:25.417,1:25.007,0,2021_16,15,13,16.0,2021,16
mick_schumacher,1:25.555,1:25.200,0,2021_16,19,14,0.0,2021,16
sainz,1:25.177,0,0,2021_16,8,19,5.0,2021,16
ricciardo,1:25.881,0,0,2021_16,13,20,10.0,2021,16
latifi,1:26.086,0,0,2021_16,17,15,19.0,2021,16
giovinazzi,1:26.430,0,0,2021_16,11,16,20.0,2021,16
raikkonen,1:27.525,0,0,2021_16,12,17,15.0,2021,16
mazepin,1:28.449,0,0,2021_16,20,18,0.0,2021,16
max_verstappen,1:34.352,1:33.464,1:32.910,2021_17,1,1,0.0,2021,17
hamilton,1:34.579,1:33.797,1:33.119,2021_17,2,2,0.0,2021,17
perez,1:34.369,1:34.178,1:33.134,2021_17,3,3,0.0,2021,17
bottas,1:34.590,1:33.959,1:33.475,2021_17,6,9,0.0,2021,17
leclerc,1:34.153,1:33.928,1:33.606,2021_17,4,4,0.0,2021,17
sainz,1:34.558,1:34.126,1:33.792,2021_17,7,5,0.0,2021,17
ricciardo,1:34.407,1:34.643,1:33.808,2021_17,5,6,0.0,2021,17
norris,1:34.551,1:33.880,1:33.887,2021_17,8,7,0.0,2021,17
gasly,1:34.567,1:34.583,1:34.118,2021_17,20,8,0.0,2021,17
tsunoda,1:35.360,1:35.137,1:34.918,2021_17,9,10,0.0,2021,17
ocon,1:35.747,1:35.377,0,2021_17,19,11,0.0,2021,17
vettel,1:35.281,1:35.500,0,2021_17,10,18,0.0,2021,17
giovinazzi,1:35.920,1:35.794,0,2021_17,11,12,0.0,2021,17
alonso,1:35.756,1:44.549,0,2021_17,18,19,0.0,2021,17
russell,1:35.746,0,0,2021_17,14,20,0.0,2021,17
stroll,1:35.983,0,0,2021_17,12,13,0.0,2021,17
latifi,1:35.995,0,0,2021_17,15,14,0.0,2021,17
raikkonen,1:36.311,0,0,2021_17,13,15,0.0,2021,17
mick_schumacher,1:36.499,0,0,2021_17,16,16,0.0,2021,17
mazepin,1:36.796,0,0,2021_17,17,17,0.0,2021,17
bottas,1:16.727,1:16.864,1:15.875,2021_18,15,1,0.0,2021,18
hamilton,1:17.207,1:16.474,1:16.020,2021_18,2,2,0.0,2021,18
max_verstappen,1:16.788,1:16.483,1:16.225,2021_18,1,3,0.0,2021,18
perez,1:17.003,1:17.055,1:16.342,2021_18,3,4,0.0,2021,18
gasly,1:16.908,1:16.955,1:16.456,2021_18,4,5,0.0,2021,18
sainz,1:17.517,1:17.248,1:16.761,2021_18,6,6,0.0,2021,18
ricciardo,1:17.719,1:17.092,1:16.763,2021_18,12,7,0.0,2021,18
leclerc,1:16.748,1:17.034,1:16.837,2021_18,5,8,0.0,2021,18
tsunoda,1:17.330,1:16.701,1:17.158,2021_18,20,17,0.0,2021,18
norris,1:17.569,1:17.473,1:36.830,2021_18,10,18,0.0,2021,18
vettel,1:17.502,1:17.746,0,2021_18,7,9,0.0,2021,18
raikkonen,1:17.606,1:17.958,0,2021_18,8,10,0.0,2021,18
russell,1:17.958,1:18.172,0,2021_18,16,16,0.0,2021,18
giovinazzi,1:17.897,1:18.290,0,2021_18,11,11,0.0,2021,18
ocon,1:18.126,1:18.405,0,2021_18,13,19,0.0,2021,18
alonso,1:18.452,0,0,2021_18,9,12,0.0,2021,18
latifi,1:18.756,0,0,2021_18,17,13,0.0,2021,18
mick_schumacher,1:18.858,0,0,2021_18,19,14,0.0,2021,18
mazepin,1:19.303,0,0,2021_18,18,15,0.0,2021,18
stroll,1:20.873,0,0,2021_18,14,20,0.0,2021,18
hamilton,1:08.733,1:08.068,1:07.934,2021_19,1,10,0.0,2021,19
max_verstappen,1:09.329,1:08.499,1:08.372,2021_19,2,2,0.0,2021,19
bottas,1:09.040,1:08.426,1:08.469,2021_19,3,1,0.0,2021,19
perez,1:09.172,1:08.973,1:08.483,2021_19,4,4,0.0,2021,19
gasly,1:09.347,1:08.903,1:08.777,2021_19,7,7,0.0,2021,19
sainz,1:09.046,1:09.031,1:08.826,2021_19,6,3,0.0,2021,19
leclerc,1:09.155,1:08.859,1:08.960,2021_19,5,6,0.0,2021,19
norris,1:09.365,1:09.030,1:08.980,2021_19,10,5,0.0,2021,19
ricciardo,1:09.374,1:09.093,1:09.039,2021_19,19,11,0.0,2021,19
alonso,1:09.391,1:09.137,1:09.113,2021_19,9,12,0.0,2021,19
ocon,1:09.430,1:09.189,0,2021_19,8,8,0.0,2021,19
vettel,1:09.451,1:09.399,0,2021_19,11,9,0.0,2021,19
tsunoda,1:09.350,1:09.483,0,2021_19,15,15,0.0,2021,19
raikkonen,1:09.598,1:09.503,0,2021_19,12,0,0.0,2021,19
giovinazzi,1:09.342,1:10.227,0,2021_19,14,13,0.0,2021,19
stroll,1:09.663,0,0,2021_19,20,14,0.0,2021,19
latifi,1:09.897,0,0,2021_19,16,16,0.0,2021,19
russell,1:09.953,0,0,2021_19,13,17,0.0,2021,19
mick_schumacher,1:10.329,0,0,2021_19,18,18,0.0,2021,19
mazepin,1:10.589,0,0,2021_19,17,19,0.0,2021,19
hamilton,1:21.901,1:21.682,1:20.827,2021_20,1,1,0.0,2021,20
max_verstappen,1:21.996,1:21.984,1:21.282,2021_20,2,7,0.0,2021,20
bottas,1:22.016,1:21.991,1:21.478,2021_20,20,6,0.0,2021,20
gasly,1:22.535,1:21.728,1:21.640,2021_20,11,2,0.0,2021,20
alonso,1:22.422,1:21.894,1:21.670,2021_20,3,3,0.0,2021,20
norris,1:22.839,1:22.216,1:21.731,2021_20,9,4,0.0,2021,20
sainz,1:22.304,1:22.241,1:21.840,2021_20,7,5,0.0,2021,20
tsunoda,1:22.458,1:22.058,1:21.881,2021_20,13,8,0.0,2021,20
ocon,1:22.565,1:22.012,1:22.028,2021_20,5,9,0.0,2021,20
vettel,1:22.549,1:22.146,1:22.785,2021_20,10,10,0.0,2021,20
perez,1:22.398,1:22.346,0,2021_20,4,11,0.0,2021,20
stroll,1:22.551,1:22.460,0,2021_20,6,12,0.0,2021,20
leclerc,1:22.742,1:22.463,0,2021_20,8,13,0.0,2021,20
ricciardo,1:22.688,1:22.597,0,2021_20,12,14,0.0,2021,20
russell,1:22.863,1:22.756,0,2021_20,17,15,0.0,2021,20
raikkonen,1:23.156,0,0,2021_20,14,16,0.0,2021,20
latifi,1:23.213,0,0,2021_20,19,17,0.0,2021,20
giovinazzi,1:23.262,0,0,2021_20,15,18,0.0,2021,20
mick_schumacher,1:23.407,0,0,2021_20,16,19,0.0,2021,20
mazepin,1:25.859,0,0,2021_20,18,20,0.0,2021,20
hamilton,1:28.466,1:27.712,1:27.511,2021_21,1,1,0.0,2021,21
bottas,1:28.057,1:28.054,1:27.622,2021_21,3,2,0.0,2021,21
max_verstappen,1:28.285,1:27.953,1:27.653,2021_21,2,3,0.0,2021,21
leclerc,1:28.310,1:28.459,1:28.054,2021_21,7,4,0.0,2021,21
perez,1:28.021,1:27.946,1:28.123,2021_21,17,5,0.0,2021,21
gasly,1:28.401,1:28.314,1:28.125,2021_21,6,6,0.0,2021,21
norris,1:28.338,1:28.344,1:28.180,2021_21,10,7,0.0,2021,21
tsunoda,1:28.503,1:28.222,1:28.442,2021_21,14,8,0.0,2021,21
ocon,1:28.752,1:28.574,1:28.647,2021_21,4,9,0.0,2021,21
giovinazzi,1:28.899,1:28.616,1:28.754,2021_21,9,10,0.0,2021,21
ricciardo,1:28.216,1:28.668,0,2021_21,5,11,0.0,2021,21
raikkonen,1:28.856,1:28.885,0,2021_21,15,12,0.0,2021,21
alonso,1:28.944,1:28.920,0,2021_21,13,13,0.0,2021,21
russell,1:28.926,1:29.054,0,2021_21,19,14,0.0,2021,21
sainz,1:28.237,1:53.652,0,2021_21,8,15,0.0,2021,21
latifi,1:29.177,0,0,2021_21,12,16,0.0,2021,21
vettel,1:29.198,0,0,2021_21,16,17,0.0,2021,21
stroll,1:29.368,0,0,2021_21,11,18,0.0,2021,21
mick_schumacher,1:29.464,0,0,2021_21,20,19,0.0,2021,21
mazepin,1:30.473,0,0,2021_21,18,20,0.0,2021,21
max_verstappen,1:23.322,1:22.800,1:22.109,2021_22,1,1,1.0,2021,22
hamilton,1:22.845,1:23.145,1:22.480,2021_22,2,2,3.0,2021,22
norris,1:23.553,1:23.256,1:22.931,2021_22,7,3,5.0,2021,22
perez,1:23.350,1:23.135,1:22.947,2021_22,15,4,20.0,2021,22
sainz,1:23.624,1:23.174,1:22.992,2021_22,3,5,6.0,2021,22
bottas,1:23.117,1:23.246,1:23.036,2021_22,6,6,2.0,2021,22
leclerc,1:23.467,1:23.202,1:23.122,2021_22,10,7,13.0,2021,22
tsunoda,1:23.428,1:23.404,1:23.220,2021_22,4,8,0.0,2021,22
ocon,1:23.764,1:23.420,1:23.389,2021_22,9,9,9.0,2021,22
ricciardo,1:23.829,1:23.448,1:23.409,2021_22,12,10,7.0,2021,22
alonso,1:23.846,1:23.460,0,2021_22,8,11,0.0,2021,22
gasly,1:23.489,1:24.043,0,2021_22,5,12,8.0,2021,22
stroll,1:24.061,1:24.066,0,2021_22,13,13,10.0,2021,22
giovinazzi,1:24.118,1:24.251,0,2021_22,17,14,16.0,2021,22
vettel,1:24.225,1:24.305,0,2021_22,11,15,14.0,2021,22
latifi,1:24.338,0,0,2021_22,16,16,17.0,2021,22
russell,1:24.423,0,0,2021_22,18,17,15.0,2021,22
raikkonen,1:24.779,0,0,2021_22,19,18,12.0,2021,22
mick_schumacher,1:24.906,0,0,2021_22,14,19,0.0,2021,22
mazepin,1:25.685,0,0,2021_22,20,20,0.0,2021,22
leclerc,1:31.471,1:30.932,1:30.558,2022_1,1,1,6.0,2022,1
max_verstappen,1:31.785,1:30.757,1:30.681,2022_1,19,2,2.0,2022,1
sainz,1:31.567,1:30.787,1:30.687,2022_1,2,3,8.0,2022,1
perez,1:32.311,1:31.008,1:30.921,2022_1,18,4,5.0,2022,1
hamilton,1:32.285,1:31.048,1:31.238,2022_1,3,5,1.0,2022,1
bottas,1:31.919,1:31.717,1:31.560,2022_1,6,6,3.0,2022,1
kevin_magnussen,1:31.955,1:31.461,1:31.808,2022_1,5,7,0.0,2022,1
alonso,1:32.346,1:31.621,1:32.195,2022_1,9,8,19.0,2022,1
russell,1:32.269,1:31.252,1:32.216,2022_1,4,9,14.0,2022,1
gasly,1:32.096,1:31.635,1:32.338,2022_1,20,10,17.0,2022,1
ocon,1:32.041,1:31.782,0,2022_1,7,11,13.0,2022,1
mick_schumacher,1:32.380,1:31.998,0,2022_1,11,12,16.0,2022,1
norris,1:32.239,1:32.008,0,2022_1,15,13,4.0,2022,1
albon,1:32.726,1:32.664,0,2022_1,13,14,0.0,2022,1
zhou,1:32.493,1:33.543,0,2022_1,10,15,0.0,2022,1
tsunoda,1:32.750,0,0,2022_1,8,16,9.0,2022,1
hulkenberg,1:32.777,0,0,2022_1,17,17,0.0,2022,1
ricciardo,1:32.945,0,0,2022_1,14,18,7.0,2022,1
stroll,1:33.032,0,0,2022_1,12,19,10.0,2022,1
latifi,1:33.634,0,0,2022_1,16,20,18.0,2022,1
perez,1:29.705,1:28.924,1:28.200,2022_2,4,1,17.0,2022,2
leclerc,1:29.039,1:28.780,1:28.225,2022_2,2,2,7.0,2022,2
sainz,1:28.855,1:28.686,1:28.402,2022_2,3,3,8.0,2022,2
max_verstappen,1:28.928,1:28.945,1:28.461,2022_2,1,4,2.0,2022,2
ocon,1:30.093,1:29.584,1:29.068,2022_2,6,5,4.0,2022,2
russell,1:29.680,1:29.618,1:29.104,2022_2,5,6,19.0,2022,2
alonso,1:29.978,1:29.295,1:29.147,2022_2,16,7,13.0,2022,2
bottas,1:29.683,1:29.404,1:29.183,2022_2,15,8,3.0,2022,2
gasly,1:29.891,1:29.418,1:29.254,2022_2,8,9,6.0,2022,2
kevin_magnussen,1:29.831,1:29.546,1:29.588,2022_2,9,10,0.0,2022,2
norris,1:29.957,1:29.651,0,2022_2,7,11,10.0,2022,2
ricciardo,1:30.009,1:29.773,0,2022_2,17,14,5.0,2022,2
zhou,1:29.978,1:29.819,0,2022_2,11,12,0.0,2022,2
mick_schumacher,1:30.167,1:29.920,0,2022_2,20,0,20.0,2022,2
stroll,1:30.256,1:31.009,0,2022_2,13,13,11.0,2022,2
hamilton,1:30.343,0,0,2022_2,10,15,1.0,2022,2
albon,1:30.492,0,0,2022_2,14,16,0.0,2022,2
hulkenberg,1:30.543,0,0,2022_2,12,17,0.0,2022,2
latifi,1:31.817,0,0,2022_2,18,18,12.0,2022,2
tsunoda,0,0,0,2022_2,19,19,14.0,2022,2
leclerc,1:18.881,1:18.606,1:17.868,2022_3,1,1,0.0,2022,3
max_verstappen,1:18.580,1:18.611,1:18.154,2022_3,18,2,0.0,2022,3
perez,1:18.834,1:18.340,1:18.240,2022_3,2,3,0.0,2022,3
norris,1:19.280,1:19.066,1:18.703,2022_3,5,4,0.0,2022,3
hamilton,1:19.401,1:19.106,1:18.825,2022_3,4,5,0.0,2022,3
russell,1:19.405,1:19.076,1:18.933,2022_3,3,6,0.0,2022,3
ricciardo,1:19.665,1:19.130,1:19.032,2022_3,6,7,0.0,2022,3
ocon,1:19.605,1:19.136,1:19.061,2022_3,7,8,0.0,2022,3
sainz,1:18.983,1:18.469,1:19.408,2022_3,20,9,0.0,2022,3
alonso,1:19.192,1:18.815,0,2022_3,17,10,0.0,2022,3
gasly,1:19.580,1:19.226,0,2022_3,9,11,0.0,2022,3
bottas,1:19.251,1:19.410,0,2022_3,8,12,0.0,2022,3
tsunoda,1:19.742,1:19.424,0,2022_3,15,13,0.0,2022,3
zhou,1:19.910,1:20.155,0,2022_3,11,14,0.0,2022,3
mick_schumacher,1:20.104,1:20.465,0,2022_3,13,15,0.0,2022,3
albon,1:20.135,0,0,2022_3,10,20,0.0,2022,3
kevin_magnussen,1:20.254,0,0,2022_3,14,16,0.0,2022,3
vettel,1:21.149,0,0,2022_3,19,17,0.0,2022,3
latifi,1:21.372,0,0,2022_3,16,18,0.0,2022,3
stroll,0,0,0,2022_3,12,19,0.0,2022,3
max_verstappen,1:19.295,1:18.793,1:27.999,2022_4,1,1,1.0,2022,4
leclerc,1:18.796,1:19.584,1:28.778,2022_4,6,2,4.0,2022,4
norris,1:20.168,1:19.294,1:29.131,2022_4,3,5,3.0,2022,4
kevin_magnussen,1:20.147,1:19.902,1:29.164,2022_4,9,8,0.0,2022,4
alonso,1:20.198,1:19.595,1:29.202,2022_4,19,9,10.0,2022,4
ricciardo,1:19.980,1:20.031,1:29.742,2022_4,18,6,6.0,2022,4
perez,1:19.773,1:19.296,1:29.808,2022_4,2,3,11.0,2022,4
bottas,1:20.419,1:20.192,1:30.439,2022_4,5,7,18.0,2022,4
vettel,1:20.364,1:19.957,1:31.062,2022_4,8,13,15.0,2022,4
sainz,1:19.305,1:18.990,0,2022_4,20,4,5.0,2022,4
russell,1:20.383,1:20.757,0,2022_4,4,11,19.0,2022,4
mick_schumacher,1:20.422,1:20.916,0,2022_4,17,10,16.0,2022,4
hamilton,1:20.470,1:21.138,0,2022_4,13,14,2.0,2022,4
zhou,1:19.730,1:21.434,0,2022_4,15,0,0.0,2022,4
stroll,1:20.342,1:28.119,0,2022_4,10,15,8.0,2022,4
tsunoda,1:20.474,0,0,2022_4,7,12,12.0,2022,4
gasly,1:20.732,0,0,2022_4,12,17,7.0,2022,4
latifi,1:21.971,0,0,2022_4,16,19,20.0,2022,4
ocon,1:22.338,0,0,2022_4,14,16,9.0,2022,4
albon,0,0,0,2022_4,11,18,0.0,2022,4
leclerc,1:29.474,1:29.130,1:28.796,2022_5,2,1,0.0,2022,5
sainz,1:30.079,1:29.729,1:28.986,2022_5,3,2,0.0,2022,5
max_verstappen,1:29.836,1:29.202,1:28.991,2022_5,1,3,0.0,2022,5
perez,1:30.055,1:29.673,1:29.036,2022_5,4,4,0.0,2022,5
bottas,1:30.845,1:29.751,1:29.475,2022_5,7,5,0.0,2022,5
hamilton,1:30.388,1:29.797,1:29.625,2022_5,6,6,0.0,2022,5
gasly,1:30.779,1:30.128,1:29.690,2022_5,18,7,0.0,2022,5
norris,1:30.761,1:29.634,1:29.750,2022_5,19,8,0.0,2022,5
tsunoda,1:30.485,1:30.031,1:29.932,2022_5,12,9,0.0,2022,5
stroll,1:30.441,1:29.996,1:30.676,2022_5,10,0,0.0,2022,5
alonso,1:30.407,1:30.160,0,2022_5,11,11,0.0,2022,5
russell,1:30.490,1:30.173,0,2022_5,5,12,0.0,2022,5
vettel,1:30.677,1:30.214,0,2022_5,17,0,0.0,2022,5
ricciardo,1:30.583,1:30.310,0,2022_5,13,14,0.0,2022,5
mick_schumacher,1:30.645,1:30.423,0,2022_5,15,15,0.0,2022,5
kevin_magnussen,1:30.975,0,0,2022_5,16,16,0.0,2022,5
zhou,1:31.020,0,0,2022_5,20,17,0.0,2022,5
albon,1:31.266,0,0,2022_5,9,18,0.0,2022,5
latifi,1:31.325,0,0,2022_5,14,19,0.0,2022,5
ocon,0,0,0,2022_5,8,20,0.0,2022,5
leclerc,1:19.861,1:19.969,1:18.750,2022_6,20,1,4.0,2022,6
max_verstappen,1:20.091,1:19.219,1:19.073,2022_6,1,2,2.0,2022,6
sainz,1:19.892,1:19.453,1:19.166,2022_6,4,3,7.0,2022,6
russell,1:20.218,1:19.470,1:19.393,2022_6,3,4,14.0,2022,6
perez,1:20.447,1:19.830,1:19.420,2022_6,2,5,5.0,2022,6
hamilton,1:20.252,1:19.794,1:19.512,2022_6,5,6,1.0,2022,6
bottas,1:20.355,1:20.053,1:19.608,2022_6,6,7,3.0,2022,6
kevin_magnussen,1:20.227,1:19.810,1:19.682,2022_6,17,8,0.0,2022,6
ricciardo,1:20.549,1:20.287,1:20.297,2022_6,12,9,6.0,2022,6
mick_schumacher,1:20.683,1:20.436,1:20.368,2022_6,14,10,18.0,2022,6
norris,1:20.838,1:20.471,0,2022_6,8,11,8.0,2022,6
ocon,1:20.880,1:20.638,0,2022_6,7,12,9.0,2022,6
tsunoda,1:20.707,1:20.639,0,2022_6,10,13,20.0,2022,6
gasly,1:20.719,1:20.861,0,2022_6,13,14,10.0,2022,6
zhou,1:20.476,1:21.094,0,2022_6,19,15,0.0,2022,6
vettel,1:20.954,0,0,2022_6,11,16,13.0,2022,6
alonso,1:21.043,0,0,2022_6,9,20,17.0,2022,6
stroll,1:21.418,0,0,2022_6,15,17,11.0,2022,6
albon,1:21.645,0,0,2022_6,18,18,0.0,2022,6
latifi,1:21.915,0,0,2022_6,16,19,16.0,2022,6
leclerc,1:12.569,1:11.864,1:11.376,2022_7,4,1,20.0,2022,7
sainz,1:12.616,1:12.074,1:11.601,2022_7,2,2,2.0,2022,7
perez,1:13.004,1:11.954,1:11.629,2022_7,1,3,4.0,2022,7
max_verstappen,1:12.993,1:12.117,1:11.666,2022_7,3,4,1.0,2022,7
norris,1:12.927,1:12.266,1:11.849,2022_7,6,5,3.0,2022,7
russell,1:12.787,1:12.617,1:12.112,2022_7,5,6,14.0,2022,7
alonso,1:13.394,1:12.688,1:12.247,2022_7,7,7,13.0,2022,7
hamilton,1:13.444,1:12.595,1:12.560,2022_7,8,8,7.0,2022,7
vettel,1:13.313,1:12.613,1:12.732,2022_7,10,9,5.0,2022,7
ocon,1:12.848,1:12.528,1:13.047,2022_7,12,10,9.0,2022,7
tsunoda,1:13.110,1:12.797,0,2022_7,17,11,16.0,2022,7
bottas,1:13.541,1:12.909,0,2022_7,9,12,19.0,2022,7
kevin_magnussen,1:13.069,1:12.921,0,2022_7,20,13,0.0,2022,7
ricciardo,1:13.338,1:12.964,0,2022_7,13,14,12.0,2022,7
mick_schumacher,1:13.469,1:13.081,0,2022_7,19,15,18.0,2022,7
albon,1:13.611,0,0,2022_7,18,16,0.0,2022,7
gasly,1:13.660,0,0,2022_7,11,17,6.0,2022,7
stroll,1:13.678,0,0,2022_7,14,18,8.0,2022,7
latifi,1:14.403,0,0,2022_7,15,19,15.0,2022,7
zhou,1:15.606,0,0,2022_7,16,20,0.0,2022,7
leclerc,1:42.865,1:42.046,1:41.359,2022_8,19,1,4.0,2022,8
perez,1:42.733,1:41.955,1:41.641,2022_8,2,2,1.0,2022,8
max_verstappen,1:42.722,1:42.227,1:41.706,2022_8,1,3,18.0,2022,8
sainz,1:42.957,1:42.088,1:41.814,2022_8,20,4,8.0,2022,8
russell,1:43.754,1:43.281,1:42.712,2022_8,3,5,17.0,2022,8
gasly,1:43.268,1:43.129,1:42.845,2022_8,5,6,3.0,2022,8
hamilton,1:43.939,1:43.182,1:42.924,2022_8,4,7,15.0,2022,8
tsunoda,1:43.595,1:43.376,1:43.056,2022_8,13,8,7.0,2022,8
vettel,1:43.279,1:43.268,1:43.091,2022_8,6,9,2.0,2022,8
alonso,1:44.083,1:43.360,1:43.173,2022_8,7,10,6.0,2022,8
norris,1:44.237,1:43.398,0,2022_8,9,11,5.0,2022,8
ricciardo,1:44.437,1:43.574,0,2022_8,8,12,9.0,2022,8
ocon,1:43.903,1:43.585,0,2022_8,10,13,20.0,2022,8
zhou,1:43.777,1:43.790,0,2022_8,18,14,0.0,2022,8
bottas,1:44.478,1:44.444,0,2022_8,11,15,12.0,2022,8
kevin_magnussen,1:44.643,0,0,2022_8,17,16,0.0,2022,8
albon,1:44.719,0,0,2022_8,12,17,0.0,2022,8
latifi,1:45.367,0,0,2022_8,15,18,16.0,2022,8
stroll,1:45.371,0,0,2022_8,16,19,19.0,2022,8
mick_schumacher,1:45.775,0,0,2022_8,14,20,13.0,2022,8
max_verstappen,1:32.219,1:23.746,1:21.299,2022_9,1,1,0.0,2022,9
alonso,1:32.277,1:24.848,1:21.944,2022_9,9,2,0.0,2022,9
sainz,1:32.781,1:25.197,1:22.096,2022_9,2,3,0.0,2022,9
hamilton,1:33.841,1:25.543,1:22.891,2022_9,3,4,0.0,2022,9
kevin_magnussen,1:32.957,1:26.254,1:22.960,2022_9,17,5,0.0,2022,9
mick_schumacher,1:33.707,1:25.684,1:23.356,2022_9,19,6,0.0,2022,9
ocon,1:33.012,1:26.135,1:23.529,2022_9,6,7,0.0,2022,9
russell,1:33.160,1:24.950,1:23.557,2022_9,4,8,0.0,2022,9
ricciardo,1:33.636,1:26.375,1:23.749,2022_9,11,9,0.0,2022,9
zhou,1:33.692,1:26.116,1:24.030,2022_9,8,10,0.0,2022,9
bottas,1:33.689,1:26.788,0,2022_9,7,11,0.0,2022,9
albon,1:34.047,1:26.858,0,2022_9,13,12,0.0,2022,9
perez,1:33.929,1:33.127,0,2022_9,20,13,0.0,2022,9
norris,1:34.066,0,0,2022_9,15,14,0.0,2022,9
leclerc,1:33.008,0,0,2022_9,5,19,0.0,2022,9
gasly,1:34.492,0,0,2022_9,14,15,0.0,2022,9
vettel,1:34.512,0,0,2022_9,12,16,0.0,2022,9
stroll,1:35.532,0,0,2022_9,10,17,0.0,2022,9
latifi,1:35.660,0,0,2022_9,16,18,0.0,2022,9
tsunoda,1:36.575,0,0,2022_9,18,20,0.0,2022,9
sainz,1:40.190,1:41.602,1:40.983,2022_10,1,1,6.0,2022,10
max_verstappen,1:39.129,1:40.655,1:41.055,2022_10,7,2,20.0,2022,10
leclerc,1:39.846,1:41.247,1:41.298,2022_10,4,3,2.0,2022,10
perez,1:40.521,1:42.513,1:41.616,2022_10,2,4,16.0,2022,10
hamilton,1:40.428,1:41.062,1:41.995,2022_10,3,5,1.0,2022,10
norris,1:41.515,1:41.821,1:42.084,2022_10,6,6,4.0,2022,10
alonso,1:41.598,1:42.209,1:42.116,2022_10,5,7,7.0,2022,10
russell,1:40.028,1:41.725,1:42.161,2022_10,18,8,12.0,2022,10
zhou,1:40.791,1:42.640,1:42.719,2022_10,19,9,0.0,2022,10
latifi,1:41.998,1:43.273,2:03.095,2022_10,12,10,14.0,2022,10
gasly,1:41.680,1:43.702,0,2022_10,16,11,11.0,2022,10
bottas,1:41.396,1:44.232,0,2022_10,17,12,3.0,2022,10
tsunoda,1:41.893,1:44.311,0,2022_10,14,13,10.0,2022,10
ricciardo,1:41.933,1:44.355,0,2022_10,13,14,5.0,2022,10
ocon,1:41.730,1:45.190,0,2022_10,15,15,9.0,2022,10
albon,1:42.078,0,0,2022_10,20,16,0.0,2022,10
kevin_magnussen,1:42.159,0,0,2022_10,10,17,0.0,2022,10
vettel,1:42.666,0,0,2022_10,9,18,19.0,2022,10
mick_schumacher,1:42.708,0,0,2022_10,8,19,18.0,2022,10
stroll,1:43.430,0,0,2022_10,11,20,8.0,2022,10
max_verstappen,1:05.852,1:05.374,1:04.984,2022_11,2,1,1.0,2022,11
leclerc,1:05.419,1:05.287,1:05.013,2022_11,1,2,7.5,2022,11
sainz,1:05.660,1:05.576,1:05.066,2022_11,18,3,5.5,2022,11
russell,1:06.235,1:05.697,1:05.431,2022_11,4,4,15.0,2022,11
ocon,1:06.468,1:05.993,1:05.726,2022_11,5,6,17.0,2022,11
kevin_magnussen,1:06.366,1:05.894,1:05.879,2022_11,8,7,0.0,2022,11
mick_schumacher,1:06.405,1:06.151,1:06.011,2022_11,6,9,17.0,2022,11
alonso,1:06.016,1:06.082,1:06.103,2022_11,10,19,9.5,2022,11
hamilton,1:06.079,1:05.475,1:13.151,2022_11,3,8,3.0,2022,11
gasly,1:06.589,1:06.160,0,2022_11,15,14,14.5,2022,11
albon,1:06.516,1:06.230,0,2022_11,12,15,0.0,2022,11
bottas,1:06.442,1:06.319,0,2022_11,11,0,2.5,2022,11
perez,1:06.143,1:06.458,0,2022_11,20,5,5.0,2022,11
tsunoda,1:06.463,1:06.851,0,2022_11,16,16,11.0,2022,11
norris,1:06.330,1:25.847,0,2022_11,7,10,4.0,2022,11
ricciardo,1:06.613,0,0,2022_11,9,11,10.0,2022,11
stroll,1:06.847,0,0,2022_11,13,12,10.5,2022,11
zhou,1:06.901,0,0,2022_11,14,13,0.0,2022,11
latifi,1:07.003,0,0,2022_11,19,17,16.5,2022,11
vettel,1:07.083,0,0,2022_11,17,18,14.5,2022,11
leclerc,1:31.727,1:31.216,1:30.872,2022_12,19,1,16.0,2022,12
max_verstappen,1:31.891,1:31.990,1:31.176,2022_12,1,2,1.0,2022,12
perez,1:32.354,1:32.120,1:31.335,2022_12,4,3,3.0,2022,12
hamilton,1:33.041,1:32.274,1:31.765,2022_12,2,4,2.0,2022,12
norris,1:32.672,1:32.777,1:32.032,2022_12,7,5,5.0,2022,12
russell,1:33.109,1:32.633,1:32.131,2022_12,3,6,12.0,2022,12
