,driverId,race_id,q1_timing,q2_timing,q3_timing,position,qualifying_pos,prev_year_pos,season,round
7924,max_verstappen,2019_20,1:08.242,1:07.503,1:07.508,1,1,2.0,2019,20
7925,vettel,2019_20,1:08.556,1:08.050,1:07.631,17,2,6.0,2019,20
7926,hamilton,2019_20,1:08.614,1:08.088,1:07.699,7,3,1.0,2019,20
7927,leclerc,2019_20,1:08.496,1:07.888,1:07.728,18,14,7.0,2019,20
7928,bottas,2019_20,1:08.545,1:08.232,1:07.874,20,4,5.0,2019,20
7929,albon,2019_20,1:08.503,1:08.117,1:07.935,14,5,0.0,2019,20
7930,gasly,2019_20,1:08.909,1:08.770,1:08.837,2,6,13.0,2019,20
7931,grosjean,2019_20,1:09.197,1:08.705,1:08.854,13,7,8.0,2019,20
7932,raikkonen,2019_20,1:09.276,1:08.858,1:08.984,4,8,3.0,2019,20
7933,kevin_magnussen,2019_20,1:08.875,1:08.803,1:09.037,11,9,9.0,2019,20
7934,norris,2019_20,1:08.891,1:08.868,0,8,10,0.0,2019,20
7935,ricciardo,2019_20,1:09.086,1:08.903,0,6,11,4.0,2019,20
7936,giovinazzi,2019_20,1:09.175,1:08.919,0,5,12,0.0,2019,20
7937,hulkenberg,2019_20,1:09.050,1:08.921,0,15,13,19.0,2019,20
7938,perez,2019_20,1:09.288,1:09.035,0,9,15,10.0,2019,20
7939,kvyat,2019_20,1:09.320,0,0,10,16,0.0,2019,20
7940,stroll,2019_20,1:09.536,0,0,19,17,18.0,2019,20
7941,russell,2019_20,1:10.126,0,0,12,18,0.0,2019,20
7942,kubica,2019_20,1:10.614,0,0,16,19,0.0,2019,20
7943,sainz,2019_20,0,0,0,3,20,12.0,2019,20
7944,hamilton,2019_21,1:35.851,1:35.634,1:34.779,1,1,1.0,2019,21
7945,bottas,2019_21,1:36.200,1:35.674,1:34.973,4,20,5.0,2019,21
7946,max_verstappen,2019_21,1:36.390,1:36.275,1:35.139,2,2,3.0,2019,21
7947,leclerc,2019_21,1:36.478,1:35.543,1:35.219,3,3,7.0,2019,21
7948,vettel,2019_21,1:36.963,1:35.786,1:35.339,5,4,2.0,2019,21
7949,albon,2019_21,1:36.102,1:36.718,1:35.682,6,5,0.0,2019,21
7950,norris,2019_21,1:37.545,1:36.764,1:36.436,8,6,0.0,2019,21
7951,ricciardo,2019_21,1:37.106,1:36.785,1:36.456,11,7,4.0,2019,21
7952,sainz,2019_21,1:37.358,1:36.308,1:36.459,10,8,6.0,2019,21
7953,hulkenberg,2019_21,1:37.506,1:36.859,1:36.710,12,9,20.0,2019,21
7954,perez,2019_21,1:36.961,1:37.055,0,7,10,8.0,2019,21
7955,gasly,2019_21,1:37.198,1:37.089,0,18,11,16.0,2019,21
7956,stroll,2019_21,1:37.528,1:37.103,0,20,12,13.0,2019,21
7957,kvyat,2019_21,1:37.683,1:37.141,0,9,13,0.0,2019,21
7958,kevin_magnussen,2019_21,1:37.710,1:37.254,0,14,14,10.0,2019,21
7959,grosjean,2019_21,1:38.051,0,0,15,15,9.0,2019,21
7960,giovinazzi,2019_21,1:38.114,0,0,16,16,0.0,2019,21
7961,raikkonen,2019_21,1:38.383,0,0,13,17,19.0,2019,21
7962,russell,2019_21,1:38.717,0,0,17,18,0.0,2019,21
7963,kubica,2019_21,1:39.236,0,0,19,19,0.0,2019,21
7964,bottas,2020_1,1:04.111,1:03.015,1:02.939,1,1,3.0,2020,1
7965,hamilton,2020_1,1:04.198,1:03.096,1:02.951,4,5,5.0,2020,1
7966,max_verstappen,2020_1,1:04.024,1:04.000,1:03.477,20,2,1.0,2020,1
7967,norris,2020_1,1:04.606,1:03.819,1:03.626,3,3,6.0,2020,1
7968,albon,2020_1,1:04.661,1:03.746,1:03.868,13,4,15.0,2020,1
7969,perez,2020_1,1:04.543,1:03.860,1:03.868,6,6,11.0,2020,1
7970,leclerc,2020_1,1:04.500,1:04.041,1:03.923,2,7,2.0,2020,1
7971,sainz,2020_1,1:04.537,1:03.971,1:03.971,5,8,8.0,2020,1
7972,stroll,2020_1,1:04.309,1:03.955,1:04.029,18,9,14.0,2020,1
7973,ricciardo,2020_1,1:04.556,1:04.023,1:04.239,19,10,12.0,2020,1
7974,vettel,2020_1,1:04.554,1:04.206,0,10,11,4.0,2020,1
7975,gasly,2020_1,1:04.603,1:04.305,0,7,12,7.0,2020,1
7976,kvyat,2020_1,1:05.031,1:04.431,0,12,13,17.0,2020,1
7977,ocon,2020_1,1:04.933,1:04.643,0,8,14,0.0,2020,1
7978,grosjean,2020_1,1:05.094,1:04.691,0,16,15,16.0,2020,1
7979,kevin_magnussen,2020_1,1:05.164,0,0,17,16,19.0,2020,1
7980,russell,2020_1,1:05.167,0,0,15,17,18.0,2020,1
7981,giovinazzi,2020_1,1:05.175,0,0,9,18,10.0,2020,1
7982,raikkonen,2020_1,1:05.224,0,0,14,19,9.0,2020,1
7983,latifi,2020_1,1:05.757,0,0,11,20,0.0,2020,1
7984,hamilton,2020_2,1:18.188,1:17.825,1:19.273,1,1,5.0,2020,2
7985,max_verstappen,2020_2,1:18.297,1:17.938,1:20.489,3,2,1.0,2020,2
7986,sainz,2020_2,1:18.590,1:18.836,1:20.671,9,3,8.0,2020,2
7987,bottas,2020_2,1:18.791,1:18.657,1:20.701,2,4,3.0,2020,2
7988,ocon,2020_2,1:19.687,1:18.764,1:20.922,18,5,0.0,2020,2
7989,norris,2020_2,1:18.504,1:18.448,1:20.925,5,9,6.0,2020,2
7990,albon,2020_2,1:20.882,1:19.014,1:21.011,4,6,15.0,2020,2
7991,gasly,2020_2,1:20.192,1:18.744,1:21.028,15,7,7.0,2020,2
7992,ricciardo,2020_2,1:19.662,1:19.229,1:21.192,8,8,12.0,2020,2
7993,vettel,2020_2,1:20.243,1:19.545,1:21.651,20,10,4.0,2020,2
7994,leclerc,2020_2,1:20.871,1:19.628,0,19,14,2.0,2020,2
7995,russell,2020_2,1:20.382,1:19.636,0,16,11,18.0,2020,2
7996,stroll,2020_2,1:19.697,1:19.645,0,7,12,14.0,2020,2
7997,kvyat,2020_2,1:19.824,1:19.717,0,10,13,17.0,2020,2
7998,kevin_magnussen,2020_2,1:21.140,1:20.211,0,12,15,19.0,2020,2
7999,raikkonen,2020_2,1:21.140,0,0,11,16,9.0,2020,2
8000,perez,2020_2,1:21.607,0,0,6,17,11.0,2020,2
8001,latifi,2020_2,1:21.759,0,0,17,18,0.0,2020,2
8002,giovinazzi,2020_2,1:21.831,0,0,14,19,10.0,2020,2
8003,grosjean,2020_2,0,0,0,13,0,16.0,2020,2
8004,hamilton,2020_3,1:14.907,1:14.261,1:13.447,1,1,1.0,2020,3
8005,bottas,2020_3,1:15.474,1:14.530,1:13.554,3,2,8.0,2020,3
8006,stroll,2020_3,1:14.895,1:15.176,1:14.377,4,3,17.0,2020,3
8007,perez,2020_3,1:14.681,1:15.394,1:14.545,7,4,11.0,2020,3
8008,vettel,2020_3,1:15.455,1:15.131,1:14.774,6,5,3.0,2020,3
8009,leclerc,2020_3,1:15.793,1:15.006,1:14.817,11,6,4.0,2020,3
8010,max_verstappen,2020_3,1:15.495,1:14.976,1:14.849,2,7,2.0,2020,3
8011,norris,2020_3,1:15.444,1:15.085,1:14.966,13,8,9.0,2020,3
8012,sainz,2020_3,1:15.281,1:15.267,1:15.027,9,9,5.0,2020,3
8013,gasly,2020_3,1:15.767,1:15.508,0,20,10,6.0,2020,3
8014,ricciardo,2020_3,1:15.848,1:15.661,0,8,11,14.0,2020,3
8015,russell,2020_3,1:15.585,1:15.698,0,18,12,16.0,2020,3
8016,albon,2020_3,1:15.722,1:15.715,0,5,13,10.0,2020,3
8017,ocon,2020_3,1:15.719,1:15.742,0,14,14,0.0,2020,3
8018,latifi,2020_3,1:16.105,1:16.544,0,19,15,0.0,2020,3
8019,kevin_magnussen,2020_3,1:16.152,0,0,10,0,13.0,2020,3
8020,kvyat,2020_3,1:16.204,0,0,12,17,15.0,2020,3
8021,grosjean,2020_3,1:16.407,0,0,16,0,20.0,2020,3
8022,giovinazzi,2020_3,1:16.506,0,0,17,19,18.0,2020,3
8023,raikkonen,2020_3,1:16.614,0,0,15,20,7.0,2020,3
8024,hamilton,2020_4,1:25.900,1:25.347,1:24.303,1,1,1.0,2020,4
8025,bottas,2020_4,1:25.801,1:25.015,1:24.616,11,2,2.0,2020,4
8026,max_verstappen,2020_4,1:26.115,1:26.144,1:25.325,2,3,5.0,2020,4
8027,leclerc,2020_4,1:26.550,1:26.203,1:25.427,3,4,3.0,2020,4
8028,norris,2020_4,1:26.855,1:26.420,1:25.782,5,5,11.0,2020,4
8029,stroll,2020_4,1:26.243,1:26.501,1:25.839,9,6,13.0,2020,4
8030,sainz,2020_4,1:26.715,1:26.149,1:25.965,13,7,6.0,2020,4
8031,ricciardo,2020_4,1:26.677,1:26.339,1:26.009,4,8,7.0,2020,4
8032,ocon,2020_4,1:26.396,1:26.252,1:26.209,6,9,0.0,2020,4
8033,vettel,2020_4,1:26.469,1:26.455,1:26.339,10,10,16.0,2020,4
8034,gasly,2020_4,1:26.343,1:26.501,0,7,11,4.0,2020,4
8035,albon,2020_4,1:26.565,1:26.545,0,8,12,12.0,2020,4
8036,hulkenberg,2020_4,1:26.327,1:26.566,0,20,13,10.0,2020,4
8037,kvyat,2020_4,1:26.774,1:26.744,0,18,19,9.0,2020,4
8038,russell,2020_4,1:26.732,1:27.092,0,12,20,14.0,2020,4
8039,kevin_magnussen,2020_4,1:27.158,0,0,19,14,20.0,2020,4
8040,giovinazzi,2020_4,1:27.164,0,0,14,15,18.0,2020,4
8041,raikkonen,2020_4,1:27.366,0,0,17,16,8.0,2020,4
8042,grosjean,2020_4,1:27.643,0,0,16,17,19.0,2020,4
8043,latifi,2020_4,1:27.705,0,0,15,18,0.0,2020,4
8044,bottas,2020_5,1:26.738,1:25.785,1:25.154,3,1,2.0,2020,5
8045,hamilton,2020_5,1:26.818,1:26.266,1:25.217,2,2,1.0,2020,5
8046,hulkenberg,2020_5,1:27.279,1:26.261,1:26.082,7,3,10.0,2020,5
8047,max_verstappen,2020_5,1:27.154,1:26.779,1:26.176,1,4,5.0,2020,5
8048,ricciardo,2020_5,1:27.442,1:26.636,1:26.297,14,5,7.0,2020,5
8049,stroll,2020_5,1:27.187,1:26.674,1:26.428,6,6,13.0,2020,5
8050,gasly,2020_5,1:27.154,1:26.523,1:26.534,11,7,4.0,2020,5
8051,leclerc,2020_5,1:27.427,1:26.709,1:26.614,4,8,3.0,2020,5
8052,albon,2020_5,1:27.153,1:26.642,1:26.669,5,9,12.0,2020,5
8053,norris,2020_5,1:27.217,1:26.885,1:26.778,9,10,11.0,2020,5
8054,ocon,2020_5,1:27.278,1:27.011,0,8,14,0.0,2020,5
8055,vettel,2020_5,1:27.612,1:27.078,0,12,11,16.0,2020,5
8056,sainz,2020_5,1:27.450,1:27.083,0,13,12,6.0,2020,5
8057,grosjean,2020_5,1:27.519,1:27.254,0,16,13,19.0,2020,5
8058,russell,2020_5,1:27.757,1:27.455,0,18,15,14.0,2020,5
8059,kvyat,2020_5,1:27.882,0,0,10,16,9.0,2020,5
8060,kevin_magnussen,2020_5,1:28.236,0,0,20,17,20.0,2020,5
8061,latifi,2020_5,1:28.430,0,0,19,18,0.0,2020,5
8062,giovinazzi,2020_5,1:28.433,0,0,17,19,18.0,2020,5
8063,raikkonen,2020_5,1:28.493,0,0,15,20,8.0,2020,5
8064,hamilton,2020_6,1:16.872,1:16.013,1:15.584,1,1,1.0,2020,6
8065,bottas,2020_6,1:17.243,1:16.152,1:15.643,3,2,2.0,2020,6
8066,max_verstappen,2020_6,1:17.213,1:16.518,1:16.292,2,3,3.0,2020,6
8067,perez,2020_6,1:17.117,1:16.936,1:16.482,5,4,15.0,2020,6
8068,stroll,2020_6,1:17.316,1:16.666,1:16.589,4,5,19.0,2020,6
8069,albon,2020_6,1:17.419,1:17.163,1:17.029,8,6,11.0,2020,6
8070,sainz,2020_6,1:17.438,1:16.876,1:17.044,6,7,8.0,2020,6
8071,norris,2020_6,1:17.577,1:17.166,1:17.084,10,8,20.0,2020,6
8072,leclerc,2020_6,1:17.256,1:16.953,1:17.087,20,9,5.0,2020,6
8073,gasly,2020_6,1:17.356,1:16.800,1:17.136,9,10,6.0,2020,6
8074,vettel,2020_6,1:17.573,1:17.168,0,7,11,4.0,2020,6
8075,kvyat,2020_6,1:17.676,1:17.192,0,12,12,9.0,2020,6
8076,ricciardo,2020_6,1:17.667,1:17.198,0,11,13,12.0,2020,6
8077,raikkonen,2020_6,1:17.797,1:17.386,0,14,14,14.0,2020,6
8078,ocon,2020_6,1:17.765,1:17.567,0,13,15,0.0,2020,6
8079,kevin_magnussen,2020_6,1:17.908,0,0,15,16,7.0,2020,6
8080,grosjean,2020_6,1:18.089,0,0,19,17,10.0,2020,6
8081,russell,2020_6,1:18.099,0,0,17,18,17.0,2020,6
8082,latifi,2020_6,1:18.532,0,0,18,19,0.0,2020,6
8083,giovinazzi,2020_6,1:18.697,0,0,16,20,16.0,2020,6
8084,hamilton,2020_7,1:42.323,1:42.014,1:41.252,1,1,2.0,2020,7
8085,bottas,2020_7,1:42.534,1:42.126,1:41.763,2,2,3.0,2020,7
8086,max_verstappen,2020_7,1:43.197,1:42.473,1:41.778,3,3,20.0,2020,7
8087,ricciardo,2020_7,1:43.309,1:42.487,1:42.061,4,4,14.0,2020,7
8088,albon,2020_7,1:43.418,1:42.193,1:42.264,6,5,5.0,2020,7
8089,ocon,2020_7,1:43.505,1:42.534,1:42.396,5,6,0.0,2020,7
8090,sainz,2020_7,1:43.322,1:42.478,1:42.438,20,7,19.0,2020,7
8091,perez,2020_7,1:43.349,1:42.670,1:42.532,10,8,6.0,2020,7
8092,stroll,2020_7,1:43.265,1:42.491,1:42.603,9,9,10.0,2020,7
8093,norris,2020_7,1:43.514,1:42.722,1:42.657,7,10,11.0,2020,7
8094,kvyat,2020_7,1:43.267,1:42.730,0,11,11,7.0,2020,7
8095,gasly,2020_7,1:43.262,1:42.745,0,8,12,9.0,2020,7
8096,leclerc,2020_7,1:43.656,1:42.996,0,14,13,1.0,2020,7
8097,vettel,2020_7,1:43.567,1:43.261,0,13,14,4.0,2020,7
8098,russell,2020_7,1:43.630,1:43.468,0,19,15,15.0,2020,7
8099,raikkonen,2020_7,1:43.743,0,0,12,16,16.0,2020,7
8100,grosjean,2020_7,1:43.838,0,0,15,17,13.0,2020,7
8101,giovinazzi,2020_7,1:43.950,0,0,18,18,18.0,2020,7
8102,latifi,2020_7,1:44.138,0,0,16,19,0.0,2020,7
8103,kevin_magnussen,2020_7,1:44.314,0,0,17,20,12.0,2020,7
8104,hamilton,2020_8,1:19.514,1:19.092,1:18.887,7,1,3.0,2020,8
8105,bottas,2020_8,1:19.786,1:18.952,1:18.956,5,2,2.0,2020,8
8106,sainz,2020_8,1:20.099,1:19.705,1:19.695,2,3,20.0,2020,8
8107,perez,2020_8,1:20.048,1:19.718,1:19.720,10,4,7.0,2020,8
8108,max_verstappen,2020_8,1:20.193,1:19.780,1:19.795,17,5,8.0,2020,8
8109,norris,2020_8,1:20.344,1:19.962,1:19.820,4,6,10.0,2020,8
8110,ricciardo,2020_8,1:20.548,1:20.031,1:19.864,6,7,4.0,2020,8
8111,stroll,2020_8,1:20.400,1:19.924,1:20.049,3,8,12.0,2020,8
8112,albon,2020_8,1:21.104,1:20.064,1:20.090,15,9,6.0,2020,8
8113,gasly,2020_8,1:20.145,1:19.909,1:20.177,1,10,11.0,2020,8
8114,kvyat,2020_8,1:20.307,1:20.169,0,9,11,19.0,2020,8
8115,ocon,2020_8,1:20.747,1:20.234,0,8,12,0.0,2020,8
8116,leclerc,2020_8,1:20.443,1:20.273,0,18,13,1.0,2020,8
8117,raikkonen,2020_8,1:21.010,1:20.926,0,13,14,15.0,2020,8
8118,kevin_magnussen,2020_8,1:20.869,1:21.573,0,19,15,18.0,2020,8
8119,grosjean,2020_8,1:21.139,0,0,12,16,16.0,2020,8
8120,vettel,2020_8,1:21.151,0,0,20,17,13.0,2020,8
8121,giovinazzi,2020_8,1:21.206,0,0,16,18,9.0,2020,8
8122,russell,2020_8,1:21.587,0,0,14,19,14.0,2020,8
8123,latifi,2020_8,1:21.717,0,0,11,20,0.0,2020,8
8124,hamilton,2020_9,1:15.778,1:15.309,1:15.144,1,1,0.0,2020,9
8125,bottas,2020_9,1:15.749,1:15.322,1:15.203,2,2,0.0,2020,9
8126,max_verstappen,2020_9,1:16.335,1:15.471,1:15.509,19,3,0.0,2020,9
8127,albon,2020_9,1:16.527,1:15.914,1:15.954,3,4,0.0,2020,9
8128,leclerc,2020_9,1:16.698,1:16.324,1:16.270,8,5,0.0,2020,9
8129,perez,2020_9,1:16.596,1:16.489,1:16.311,5,7,0.0,2020,9
8130,stroll,2020_9,1:16.701,1:16.271,1:16.356,13,6,0.0,2020,9
8131,ricciardo,2020_9,1:16.981,1:16.243,1:16.543,4,8,0.0,2020,9
8132,sainz,2020_9,1:16.993,1:16.522,1:17.870,18,9,0.0,2020,9
8133,ocon,2020_9,1:16.825,1:16.297,0,14,10,0.0,2020,9
8134,norris,2020_9,1:16.895,1:16.640,0,6,11,0.0,2020,9
8135,kvyat,2020_9,1:16.928,1:16.854,0,7,12,0.0,2020,9
8136,raikkonen,2020_9,1:17.059,1:16.854,0,9,13,0.0,2020,9
8137,vettel,2020_9,1:17.072,1:16.858,0,10,14,0.0,2020,9
8138,grosjean,2020_9,1:17.069,1:17.254,0,12,15,0.0,2020,9
8139,gasly,2020_9,1:17.125,0,0,20,16,0.0,2020,9
8140,giovinazzi,2020_9,1:17.220,0,0,17,17,0.0,2020,9
8141,russell,2020_9,1:17.232,0,0,11,18,0.0,2020,9
8142,latifi,2020_9,1:17.320,0,0,15,19,0.0,2020,9
8143,kevin_magnussen,2020_9,1:17.348,0,0,16,20,0.0,2020,9
8144,hamilton,2020_10,1:32.983,1:32.835,1:31.304,3,1,1.0,2020,10
8145,max_verstappen,2020_10,1:33.630,1:33.157,1:31.867,2,2,4.0,2020,10
8146,bottas,2020_10,1:32.656,1:32.405,1:31.956,1,3,2.0,2020,10
8147,perez,2020_10,1:33.704,1:33.038,1:32.317,4,4,7.0,2020,10
8148,ricciardo,2020_10,1:33.650,1:32.218,1:32.364,5,5,19.0,2020,10
8149,sainz,2020_10,1:33.967,1:32.757,1:32.550,19,6,6.0,2020,10
8150,ocon,2020_10,1:33.557,1:33.196,1:32.624,7,7,0.0,2020,10
8151,norris,2020_10,1:33.804,1:33.081,1:32.847,15,8,8.0,2020,10
8152,gasly,2020_10,1:33.734,1:33.139,1:33.000,9,9,14.0,2020,10
8153,albon,2020_10,1:33.919,1:33.153,1:33.008,10,15,5.0,2020,10
8154,leclerc,2020_10,1:34.071,1:33.239,0,6,10,3.0,2020,10
8155,kvyat,2020_10,1:33.511,1:33.249,0,8,11,12.0,2020,10
8156,stroll,2020_10,1:33.852,1:33.364,0,20,12,11.0,2020,10
8157,russell,2020_10,1:34.020,1:33.583,0,18,13,17.0,2020,10
8158,vettel,2020_10,1:34.134,1:33.609,0,13,14,18.0,2020,10
8159,grosjean,2020_10,1:34.592,0,0,17,16,20.0,2020,10
8160,giovinazzi,2020_10,1:34.594,0,0,11,17,15.0,2020,10
8161,kevin_magnussen,2020_10,1:34.681,0,0,12,18,9.0,2020,10
8162,latifi,2020_10,1:35.066,0,0,16,20,0.0,2020,10
8163,raikkonen,2020_10,1:35.267,0,0,14,19,13.0,2020,10
8164,bottas,2020_11,1:26.573,1:25.971,1:25.269,19,1,0.0,2020,11
8165,hamilton,2020_11,1:26.620,1:25.390,1:25.525,1,2,0.0,2020,11
8166,max_verstappen,2020_11,1:26.319,1:25.467,1:25.562,2,3,0.0,2020,11
8167,leclerc,2020_11,1:26.857,1:26.240,1:26.035,7,4,0.0,2020,11
8168,albon,2020_11,1:27.126,1:26.285,1:26.047,17,5,0.0,2020,11
8169,ricciardo,2020_11,1:26.836,1:26.096,1:26.223,3,6,0.0,2020,11
8170,ocon,2020_11,1:27.086,1:26.364,1:26.242,18,7,0.0,2020,11
8171,norris,2020_11,1:26.829,1:26.316,1:26.458,16,8,0.0,2020,11
8172,perez,2020_11,1:27.120,1:26.330,1:26.704,4,9,0.0,2020,11
8173,sainz,2020_11,1:27.378,1:26.361,1:26.709,5,10,0.0,2020,11
8174,vettel,2020_11,1:27.107,1:26.738,0,11,11,0.0,2020,11
8175,gasly,2020_11,1:27.072,1:26.776,0,6,12,0.0,2020,11
8176,kvyat,2020_11,1:27.285,1:26.848,0,15,13,0.0,2020,11
8177,giovinazzi,2020_11,1:27.532,1:26.936,0,10,14,0.0,2020,11
8178,kevin_magnussen,2020_11,1:27.231,1:27.125,0,13,15,0.0,2020,11
8179,grosjean,2020_11,1:27.552,0,0,9,16,0.0,2020,11
8180,russell,2020_11,1:27.564,0,0,20,17,0.0,2020,11
8181,latifi,2020_11,1:27.812,0,0,14,18,0.0,2020,11
8182,raikkonen,2020_11,1:27.817,0,0,12,19,0.0,2020,11
8183,hulkenberg,2020_11,1:28.021,0,0,8,20,0.0,2020,11
8184,hamilton,2020_12,1:16.828,1:16.824,1:16.652,1,1,0.0,2020,12
8185,bottas,2020_12,1:16.945,1:16.466,1:16.754,2,2,0.0,2020,12
8186,max_verstappen,2020_12,1:16.879,1:17.038,1:16.904,3,3,0.0,2020,12
8187,leclerc,2020_12,1:17.421,1:17.367,1:17.090,4,4,0.0,2020,12
8188,perez,2020_12,1:17.370,1:17.129,1:17.223,7,5,0.0,2020,12
8189,albon,2020_12,1:17.435,1:17.411,1:17.437,12,6,0.0,2020,12
8190,sainz,2020_12,1:17.627,1:17.183,1:17.520,6,7,0.0,2020,12
8191,norris,2020_12,1:17.547,1:17.321,1:17.525,13,8,0.0,2020,12
8192,gasly,2020_12,1:17.209,1:17.367,1:17.803,5,9,0.0,2020,12
8193,ricciardo,2020_12,1:17.621,1:17.481,0,9,10,0.0,2020,12
8194,ocon,2020_12,1:17.775,1:17.614,0,8,11,0.0,2020,12
8195,stroll,2020_12,1:17.667,1:17.626,0,20,12,0.0,2020,12
8196,kvyat,2020_12,1:17.841,1:17.728,0,19,13,0.0,2020,12
8197,russell,2020_12,1:17.931,1:17.788,0,14,14,0.0,2020,12
8198,vettel,2020_12,1:17.446,1:17.919,0,10,15,0.0,2020,12
8199,raikkonen,2020_12,1:18.201,0,0,11,16,0.0,2020,12
8200,giovinazzi,2020_12,1:18.323,0,0,15,17,0.0,2020,12
8201,grosjean,2020_12,1:18.364,0,0,17,18,0.0,2020,12
8202,kevin_magnussen,2020_12,1:18.508,0,0,16,19,0.0,2020,12
8203,latifi,2020_12,1:18.777,0,0,18,20,0.0,2020,12
8204,bottas,2020_13,1:14.221,1:14.585,1:13.609,2,1,0.0,2020,13
8205,hamilton,2020_13,1:14.229,1:14.643,1:13.706,1,2,0.0,2020,13
8206,max_verstappen,2020_13,1:15.034,1:14.974,1:14.176,17,3,0.0,2020,13
8207,gasly,2020_13,1:15.183,1:14.681,1:14.502,20,4,0.0,2020,13
8208,ricciardo,2020_13,1:15.474,1:14.953,1:14.520,3,5,0.0,2020,13
8209,albon,2020_13,1:15.402,1:14.745,1:14.572,15,6,0.0,2020,13
8210,leclerc,2020_13,1:15.123,1:15.017,1:14.616,5,7,0.0,2020,13
8211,kvyat,2020_13,1:15.412,1:15.022,1:14.696,4,8,0.0,2020,13
8212,norris,2020_13,1:15.274,1:15.051,1:14.814,8,9,0.0,2020,13
8213,sainz,2020_13,1:15.528,1:15.027,1:14.911,7,10,0.0,2020,13
8214,perez,2020_13,1:15.407,1:15.061,0,6,11,0.0,2020,13
8215,ocon,2020_13,1:15.352,1:15.201,0,19,12,0.0,2020,13
8216,russell,2020_13,1:15.760,1:15.323,0,16,13,0.0,2020,13
8217,vettel,2020_13,1:15.571,1:15.385,0,12,14,0.0,2020,13
8218,stroll,2020_13,1:15.822,1:15.494,0,13,15,0.0,2020,13
8219,grosjean,2020_13,1:15.918,0,0,14,16,0.0,2020,13
8220,kevin_magnussen,2020_13,1:15.939,0,0,18,17,0.0,2020,13
8221,raikkonen,2020_13,1:15.953,0,0,9,18,0.0,2020,13
8222,latifi,2020_13,1:15.987,0,0,11,19,0.0,2020,13
8223,giovinazzi,2020_13,1:16.208,0,0,10,20,0.0,2020,13
8224,stroll,2020_14,2:07.467,1:53.372,1:47.765,9,1,0.0,2020,14
8225,max_verstappen,2020_14,1:57.485,1:50.293,1:48.055,6,2,0.0,2020,14
8226,perez,2020_14,2:07.614,1:54.097,1:49.321,2,3,0.0,2020,14
8227,albon,2020_14,1:59.431,1:52.282,1:50.448,7,4,0.0,2020,14
8228,ricciardo,2020_14,2:05.598,1:54.278,1:51.595,10,5,0.0,2020,14
8229,hamilton,2020_14,2:07.599,1:52.709,1:52.560,1,6,0.0,2020,14
8230,ocon,2020_14,2:06.115,1:53.657,1:52.622,11,7,0.0,2020,14
8231,raikkonen,2020_14,2:01.249,1:53.793,1:52.745,15,8,0.0,2020,14
8232,bottas,2020_14,2:07.001,1:53.767,1:53.258,14,9,0.0,2020,14
8233,giovinazzi,2020_14,2:07.341,1:53.431,1:57.226,20,10,0.0,2020,14
8234,norris,2020_14,2:07.167,1:54.945,0,8,14,0.0,2020,14
8235,vettel,2020_14,2:03.356,1:55.169,0,3,11,0.0,2020,14
8236,sainz,2020_14,2:07.489,1:55.410,0,5,15,0.0,2020,14
8237,leclerc,2020_14,2:04.464,1:56.696,0,4,12,0.0,2020,14
8238,gasly,2020_14,2:05.579,1:58.556,0,13,19,0.0,2020,14
8239,kevin_magnussen,2020_14,2:08.007,0,0,17,13,0.0,2020,14
8240,kvyat,2020_14,2:09.070,0,0,12,16,0.0,2020,14
8241,russell,2020_14,2:10.017,0,0,16,0,0.0,2020,14
8242,grosjean,2020_14,2:12.909,0,0,18,17,0.0,2020,14
8243,latifi,2020_14,2:21.611,0,0,19,0,0.0,2020,14
8244,hamilton,2020_15,1:28.343,1:27.586,1:27.264,1,1,1.0,2020,15
8245,bottas,2020_15,1:28.767,1:28.063,1:27.553,8,2,2.0,2020,15
8246,max_verstappen,2020_15,1:28.885,1:28.025,1:27.678,2,3,4.0,2020,15
8247,albon,2020_15,1:28.732,1:28.749,1:28.274,3,4,9.0,2020,15
8248,perez,2020_15,1:29.178,1:28.894,1:28.322,18,5,10.0,2020,15
8249,ricciardo,2020_15,1:29.005,1:28.648,1:28.417,7,6,18.0,2020,15
8250,ocon,2020_15,1:29.203,1:28.937,1:28.419,9,7,0.0,2020,15
8251,gasly,2020_15,1:28.971,1:29.008,1:28.448,6,8,8.0,2020,15
8252,norris,2020_15,1:29.464,1:28.877,1:28.542,4,9,6.0,2020,15
8253,kvyat,2020_15,1:29.158,1:28.944,1:28.618,11,10,12.0,2020,15
8254,vettel,2020_15,1:29.142,1:29.149,0,13,11,5.0,2020,15
8255,leclerc,2020_15,1:29.137,1:29.165,0,10,12,3.0,2020,15
8256,stroll,2020_15,1:28.679,1:29.557,0,19,13,14.0,2020,15
8257,russell,2020_15,1:29.294,1:31.218,0,12,14,15.0,2020,15
8258,sainz,2020_15,1:28.975,0,0,5,15,19.0,2020,15
8259,giovinazzi,2020_15,1:29.491,0,0,16,16,11.0,2020,15
8260,raikkonen,2020_15,1:29.810,0,0,15,17,7.0,2020,15
8261,kevin_magnussen,2020_15,1:30.111,0,0,17,18,13.0,2020,15
8262,grosjean,2020_15,1:30.138,0,0,20,19,20.0,2020,15
8263,latifi,2020_15,1:30.182,0,0,14,20,0.0,2020,15
8264,bottas,2020_16,0:53.904,0:53.803,0:53.377,8,1,2.0,2020,16
8265,russell,2020_16,0:54.160,0:53.819,0:53.403,9,2,15.0,2020,16
